ubigeo,departamento,provincia,distrito,total_facilities,emergency_proxy_facilities,facilities_missing_coords,c1_rows,reporting_ipress_count,total_emergency_attentions,total_emergency_attended,atenciones_missing_rows,atendidos_missing_rows,atenciones_zero_rows,atendidos_zero_rows,atenciones_missing_share,atendidos_missing_share,atenciones_zero_share,atendidos_zero_share,activity_quality_tag,facility_component,activity_component,q1_territorial_availability_score,availability_level,rank_best_to_worst,rank_worst_to_best
150109,LIMA,LIMA,CIENEGUILLA,22.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.37753242952564336,0.0,0.18876621476282168,High availability,440,114
220709,SAN MARTIN,PICOTA,TINGO DE PONASA,5.0,0.0,0.0,17.0,5.0,11.0,11.0,8.0,8.0,0.0,0.0,0.47058823529411764,0.47058823529411764,0.0,0.0,Missing activity values present,0.16520820672686637,0.2119088661323873,0.18855853642962683,High availability,441,113
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,2.0,0.0,0.0,21.0,2.0,24.0,24.0,2.0,2.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,Missing activity values present,0.10129694817639363,0.27450058388590465,0.18789876603114913,High availability,442,112
010402,AMAZONAS,CONDORCANQUI,EL CENEPA,21.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.37343377894988294,0.0,0.18671688947494147,High availability,443,111
200304,PIURA,HUANCABAMBA,HUARMACA,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.37343377894988294,0.0,0.18671688947494147,High availability,443,111
150123,LIMA,LIMA,PACHACAMAC,55.0,0.0,40.0,10.0,5.0,0.0,0.0,10.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.371155361917984,0.0,0.185577680958992,High availability,444,110
150510,LIMA,CA?ETE,NUEVO IMPERIAL,8.0,0.0,2.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.20259389635278727,0.1659441063176342,0.18426900133521074,High availability,445,109
051005,AYACUCHO,VICTOR FAJARDO,CANARIA,4.0,0.0,0.0,17.0,4.0,12.0,12.0,6.0,6.0,0.0,0.0,0.35294117647058826,0.35294117647058826,0.0,0.0,Missing activity values present,0.14839734680795277,0.2187347802675168,0.1835660635377348,High availability,446,108
050202,AYACUCHO,CANGALLO,CHUSCHI,6.0,0.0,0.0,18.0,6.0,8.0,8.0,10.0,10.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,Missing activity values present,0.17942158626656576,0.18737579895053835,0.18339869260855207,High availability,447,107
160304,LORETO,LORETO,TROMPETEROS,19.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3646457556918997,0.0,0.18232287784594986,High availability,448,106
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,3.0,0.0,0.0,18.0,3.0,15.0,15.0,4.0,4.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,Missing activity values present,0.12782251710094544,0.2364419333142362,0.18213222520759081,High availability,449,105
021501,ANCASH,PALLASCA,CABANA,2.0,0.0,1.0,16.0,2.0,30.0,14.0,2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,Missing activity values present,0.10129694817639363,0.26087514861225697,0.1810860483943253,High availability,450,104
021509,ANCASH,PALLASCA,PAMPAS,5.0,0.0,1.0,10.0,2.0,9.0,9.0,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,Missing activity values present,0.16520820672686637,0.1963607752715114,0.1807844909991889,High availability,451,103
220708,SAN MARTIN,PICOTA,SHAMBOYACU,5.0,0.0,0.0,16.0,5.0,9.0,9.0,8.0,8.0,0.0,0.0,0.5,0.5,0.0,0.0,Missing activity values present,0.16520820672686637,0.1963607752715114,0.1807844909991889,High availability,451,103
090208,HUANCAVELICA,ACOBAMBA,ROSARIO,10.0,0.0,0.0,21.0,10.0,4.0,4.0,18.0,18.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0,0.0,Missing activity values present,0.2210966286164087,0.13725029194295232,0.1791734602796805,High availability,452,102
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,6.0,0.0,0.0,15.0,6.0,7.0,7.0,8.0,8.0,0.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,Missing activity values present,0.17942158626656576,0.17733144998567718,0.17837651812612149,High availability,453,101
060109,CAJAMARCA,CAJAMARCA,MAGDALENA,4.0,0.0,0.0,21.0,5.0,11.0,10.0,11.0,11.0,0.0,0.0,0.5238095238095238,0.5238095238095238,0.0,0.0,Missing activity values present,0.14839734680795277,0.2080769421230851,0.17823714446551894,High availability,454,100
030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,17.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3549310466862615,0.0,0.17746552334313076,High availability,455,99
150714,LIMA,HUAROCHIRI,RICARDO PALMA,1.0,1.0,0.0,11.0,1.0,12.0,8.0,1.0,5.0,0.0,0.0,0.09090909090909091,0.45454545454545453,0.0,0.0,Missing activity values present,0.15233715033347422,0.2025404219832489,0.17743878615836156,High availability,456,98
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,5.0,0.0,2.0,19.0,5.0,8.0,8.0,12.0,12.0,0.0,0.0,0.631578947368421,0.631578947368421,0.0,0.0,Missing activity values present,0.16520820672686637,0.18737579895053835,0.17629200283870236,High availability,457,97
150511,LIMA,CA?ETE,PACARAN,1.0,0.0,0.0,21.0,1.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.28807017442599653,0.1759907164882346,High availability,458,96
080104,CUSCO,CUSCO,SAN JERONIMO,16.0,1.0,14.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.3496607862456018,0.0,0.1748303931228009,High availability,459,95
080914,CUSCO,LA CONVENCION,MEGANTONI,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3496607862456018,0.0,0.1748303931228009,High availability,459,95
010205,AMAZONAS,BAGUA,IMAZA,41.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3446297929934321,0.0,0.17231489649671605,High availability,460,94
090411,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,5.0,0.0,3.0,12.0,4.0,7.0,7.0,6.0,6.0,0.0,0.0,0.5,0.5,0.0,0.0,Missing activity values present,0.16520820672686637,0.17733144998567718,0.17126982835627177,High availability,461,93
020507,ANCASH,BOLOGNESI,COLQUIOC,1.0,0.0,0.0,22.0,1.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.27784526359607586,0.1708782610732743,High availability,462,92
021503,ANCASH,PALLASCA,CONCHUCOS,5.0,0.0,1.0,8.0,2.0,8.0,6.0,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,Missing activity values present,0.16520820672686637,0.17630807625803996,0.17075814149245316,High availability,463,91
020202,ANCASH,AIJA,CORIS,3.0,0.0,0.0,13.0,3.0,11.0,11.0,3.0,3.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.0,0.0,Missing activity values present,0.12782251710094544,0.2119088661323873,0.16986569161666637,High availability,464,90
010703,AMAZONAS,UTCUBAMBA,CUMBA,10.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,Missing activity values present,0.2210966286164087,0.1182209666571181,0.1696587976367634,High availability,465,89
130504,LA LIBERTAD,JULCAN,HUASO,7.0,1.0,0.0,14.0,7.0,1.0,1.0,13.0,13.0,0.0,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,Missing activity values present,0.28015966743441967,0.05911048332855905,0.16963507538148936,High availability,466,88
220903,SAN MARTIN,SAN MARTIN,CACATACHI,1.0,0.0,0.0,18.0,1.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.27450058388590465,0.16920592121818867,High availability,467,87
030504,APURIMAC,COTABAMBAS,HAQUIRA,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3381201867673479,0.0,0.16906009338367395,High availability,468,86
040129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,38.0,0.0,33.0,14.0,7.0,0.0,0.0,14.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.3377967077529474,0.0,0.1688983538764737,High availability,469,85
040305,AREQUIPA,CARAVELI,BELLA UNION,1.0,0.0,0.0,18.0,1.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.2724459376932367,0.1681785981218547,High availability,470,84
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,4.0,0.0,2.0,17.0,4.0,8.0,8.0,9.0,9.0,0.0,0.0,0.5294117647058824,0.5294117647058824,0.0,0.0,Missing activity values present,0.14839734680795277,0.18737579895053835,0.16788657287924558,High availability,471,83
100307,HUANUCO,DOS DE MAYO,CHUQUIS,4.0,0.0,0.0,11.0,4.0,8.0,8.0,3.0,3.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,Missing activity values present,0.14839734680795277,0.18737579895053835,0.16788657287924558,High availability,471,83
220705,SAN MARTIN,PICOTA,PUCACACA,2.0,0.0,0.0,15.0,2.0,15.0,14.0,2.0,2.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,Missing activity values present,0.10129694817639363,0.23359969914638262,0.16744832366138812,High availability,472,82
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,6.0,0.0,3.0,18.0,6.0,5.0,5.0,15.0,15.0,0.0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,Missing activity values present,0.17942158626656576,0.15279838280382824,0.166109984535197,High availability,473,81
200302,PIURA,HUANCABAMBA,CANCHAQUE,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.33188549822030255,0.0,0.16594274911015128,High availability,474,80
060104,CAJAMARCA,CAJAMARCA,COSPAN,3.0,0.0,0.0,10.0,3.0,12.0,8.0,3.0,3.0,0.0,0.0,0.3,0.3,0.0,0.0,Missing activity values present,0.12782251710094544,0.2025404219832489,0.16518146954209717,High availability,475,79
190110,PASCO,PASCO,TICLACAYAN,7.0,0.0,0.0,16.0,7.0,4.0,4.0,12.0,12.0,0.0,0.0,0.75,0.75,0.0,0.0,Missing activity values present,0.19173377565141816,0.13725029194295232,0.16449203379718524,High availability,476,78
090502,HUANCAVELICA,CHURCAMPA,ANCO,4.0,0.0,0.0,13.0,4.0,7.0,7.0,7.0,7.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.0,0.0,Missing activity values present,0.14839734680795277,0.17733144998567718,0.162864398396815,High availability,477,77
160301,LORETO,LORETO,NAUTA,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3249256513595553,0.0,0.16246282567977766,High availability,478,76
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,12.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3249256513595553,0.0,0.16246282567977766,High availability,478,76
010702,AMAZONAS,UTCUBAMBA,CAJARURO,32.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3223935767928023,0.0,0.16119678839640114,High availability,479,75
040310,AREQUIPA,CARAVELI,JAQUI,1.0,0.0,0.0,17.0,1.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.25748331894335585,0.1606972887469143,High availability,480,74
081304,CUSCO,URUBAMBA,MACHUPICCHU,11.0,1.0,8.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.3175453570603406,0.0,0.1587726785301703,High availability,481,73
130809,LA LIBERTAD,PATAZ,PATAZ,11.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3175453570603406,0.0,0.1587726785301703,High availability,481,73
080909,CUSCO,LA CONVENCION,VILCABAMBA,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3175453570603406,0.0,0.1587726785301703,High availability,481,73
150104,LIMA,LIMA,BARRANCO,30.0,0.0,28.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.31662892130293363,0.0,0.15831446065146682,High availability,482,72
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,3.0,0.0,0.0,12.0,3.0,8.0,8.0,4.0,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,Missing activity values present,0.12782251710094544,0.18737579895053835,0.1575991580257419,High availability,483,71
090722,HUANCAVELICA,TAYACAJA,PICHOS,2.0,0.0,1.0,10.0,2.0,11.0,11.0,3.0,3.0,0.0,0.0,0.3,0.3,0.0,0.0,Missing activity values present,0.10129694817639363,0.2119088661323873,0.15660290715439046,High availability,484,70
060806,CAJAMARCA,JAEN,LAS PIRIAS,2.0,0.0,0.0,11.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.10129694817639363,0.2119088661323873,0.15660290715439046,High availability,484,70
090601,HUANCAVELICA,HUAYTARA,HUAYTARA,3.0,1.0,2.0,6.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,Missing activity values present,0.21624840888394695,0.09368789947526918,0.15496815417960808,High availability,485,69
130614,LA LIBERTAD,OTUZCO,USQUIL,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
200301,PIURA,HUANCABAMBA,HUANCABAMBA,10.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
210901,PUNO,MOHO,MOHO,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.3095225203994102,0.0,0.1547612601997051,High availability,486,68
220808,SAN MARTIN,RIOJA,YORONGOS,2.0,0.0,0.0,10.0,2.0,10.0,10.0,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,Missing activity values present,0.10129694817639363,0.20448867501975004,0.15289281159807183,High availability,487,67
220807,SAN MARTIN,RIOJA,SAN FERNANDO,2.0,0.0,0.0,11.0,2.0,10.0,10.0,2.0,2.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,Missing activity values present,0.10129694817639363,0.20448867501975004,0.15289281159807183,High availability,487,67
010403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,26.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.30389084452918086,0.0,0.15194542226459043,High availability,488,66
090509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,5.0,0.0,5.0,9.0,3.0,4.0,4.0,5.0,5.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,Missing activity values present,0.16520820672686637,0.13725029194295232,0.15122924933490933,High availability,489,65
050408,AYACUCHO,HUANTA,LLOCHEGUA,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.300734497141427,0.0,0.1503672485707135,High availability,490,64
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.300734497141427,0.0,0.1503672485707135,High availability,490,64
030604,APURIMAC,CHINCHEROS,HUACCANA,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.300734497141427,0.0,0.1503672485707135,High availability,490,64
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,9.0,1.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.300734497141427,0.0,0.1503672485707135,High availability,490,64
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,25.0,0.0,18.0,6.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.3004110181270265,0.0,0.15020550906351324,High availability,491,63
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,1.0,0.0,0.0,10.0,1.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.23541855958659902,0.14966490906853586,High availability,492,62
110210,ICA,CHINCHA,SUNAMPE,2.0,0.0,1.0,8.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.10129694817639363,0.1963607752715114,0.14882886172395252,High availability,493,61
021508,ANCASH,PALLASCA,PALLASCA,2.0,0.0,1.0,7.0,2.0,16.0,5.0,3.0,3.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.0,0.0,Missing activity values present,0.10129694817639363,0.19574695812785875,0.14852195315212618,High availability,494,60
120608,JUNIN,SATIPO,RIO TAMBO,24.0,0.0,0.0,58.0,29.0,0.0,0.0,58.0,58.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.29679469361590555,0.0,0.14839734680795277,High availability,495,59
021308,ANCASH,MARISCAL LUZURIAGA,MUSGA,1.0,0.0,0.0,12.0,1.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.22729763179071433,0.1456044451705935,High availability,496,58
030503,APURIMAC,COTABAMBAS,COYLLURQUI,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
200403,PIURA,MORROPON,CHALACO,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
120801,JUNIN,YAULI,LA OROYA,8.0,1.0,6.0,8.0,4.0,0.0,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
200206,PIURA,AYABACA,PACAIPAMPA,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
200607,PIURA,SULLANA,QUERECOTILLO,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
030216,APURIMAC,ANDAHUAYLAS,TALAVERA,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
080906,CUSCO,LA CONVENCION,QUELLOUNO,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
210503,PUNO,EL COLLAO,PILCUYO,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.29101978813578877,0.0,0.14550989406789439,High availability,497,57
090112,HUANCAVELICA,HUANCAVELICA,MOYA,2.0,0.0,0.0,10.0,2.0,8.0,8.0,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,Missing activity values present,0.10129694817639363,0.18737579895053835,0.144336373563466,High availability,498,56
240103,TUMBES,TUMBES,LA CRUZ,4.0,0.0,3.0,6.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,Missing activity values present,0.14839734680795277,0.13725029194295232,0.14282381937545255,High availability,499,55
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,7.0,0.0,0.0,17.0,7.0,2.0,2.0,15.0,15.0,0.0,0.0,0.8823529411764706,0.8823529411764706,0.0,0.0,Missing activity values present,0.19173377565141816,0.09368789947526918,0.14271083756334368,High availability,500,54
200111,PIURA,PIURA,LAS LOMAS,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.2850078871668814,0.0,0.1425039435834407,High availability,501,53
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,21.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.2850078871668814,0.0,0.1425039435834407,High availability,501,53
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,21.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.2850078871668814,0.0,0.1425039435834407,High availability,501,53
090721,HUANCAVELICA,TAYACAJA,ROBLE,1.0,0.0,0.0,11.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.06391125855047272,0.2187347802675168,0.14132301940899478,High availability,502,52
090110,HUANCAVELICA,HUANCAVELICA,MANTA,3.0,0.0,0.0,8.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.375,0.375,0.0,0.0,Missing activity values present,0.12782251710094544,0.15279838280382824,0.14031044995238684,High availability,503,51
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.28015966743441967,0.0,0.14007983371720983,High availability,504,50
210504,PUNO,EL COLLAO,SANTA ROSA,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.28015966743441967,0.0,0.14007983371720983,High availability,504,50
030202,APURIMAC,ANDAHUAYLAS,ANDARAPA,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.28015966743441967,0.0,0.14007983371720983,High availability,504,50
030106,APURIMAC,ABANCAY,LAMBRAMA,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.28015966743441967,0.0,0.14007983371720983,High availability,504,50
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.28015966743441967,0.0,0.14007983371720983,High availability,504,50
060810,CAJAMARCA,JAEN,SAN FELIPE,2.0,0.0,0.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.10129694817639363,0.17733144998567718,0.1393141990810354,High availability,505,49
010202,AMAZONAS,BAGUA,ARAMANGO,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.27621986390889824,0.0,0.13810993195444912,High availability,506,48
160112,LORETO,MAYNAS,BELEN,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.27621986390889824,0.0,0.13810993195444912,High availability,506,48
220304,SAN MARTIN,EL DORADO,SANTA ROSA,6.0,0.0,0.0,15.0,7.0,2.0,2.0,13.0,13.0,0.0,0.0,0.8666666666666667,0.8666666666666667,0.0,0.0,Missing activity values present,0.17942158626656576,0.09368789947526918,0.13655474287091746,High availability,507,47
060602,CAJAMARCA,CUTERVO,CALLAYUC,18.0,0.0,0.0,36.0,18.0,0.0,0.0,36.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,Missing activity values present,0.27149039361535965,0.0,0.13574519680767982,High availability,508,46
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No missing or zero activity values,0.27149039361535965,0.0,0.13574519680767982,High availability,508,46
