ubigeo,department,province,district,total_populated_centers,matched_centers,unmatched_centers,coverage_share,mean_distance_km,median_distance_km,p90_distance_km,max_distance_km,share_over_10km,share_over_20km,share_over_30km,coverage_component,distance_component,remote_tail_component,q2_settlement_access_score,q2_access_level,rank_best_to_worst,rank_worst_to_best
080202,CUSCO,ACOMAYO,ACOPIA,14.0,14.0,0.0,1.0,7.249969917834072,7.762782001401973,8.452856452995274,8.594524875881971,0.0,0.0,0.0,1.0,0.6237155958460782,1.0,0.7366009170922547,High availability,450,1422
081212,CUSCO,QUISPICANCHI,QUIQUIJANA,165.0,165.0,0.0,1.0,7.440174072839414,7.767800073321414,9.631233698162807,15.553078797281508,0.09090909090909091,0.0,0.0,1.0,0.6236094371565928,1.0,0.736526606009615,High availability,451,1421
150810,LIMA,HUAURA,SANTA MARIA,37.0,37.0,0.0,1.0,9.352483565281382,7.820237253061971,18.29417245128259,22.73566509364585,0.3783783783783784,0.02702702702702703,0.0,1.0,0.6225037348244025,1.0,0.7357526143770816,High availability,452,1420
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,38.0,38.0,0.0,1.0,7.981441531862916,7.828281465565453,9.565292734665013,10.144930556801063,0.02631578947368421,0.0,0.0,1.0,0.6223346945080881,1.0,0.7356342861556616,High availability,453,1419
130614,LA LIBERTAD,OTUZCO,USQUIL,287.0,287.0,0.0,1.0,8.533060744607424,7.839367257670175,14.74585618148992,17.855512960282347,0.3693379790940767,0.0,0.0,1.0,0.6221019909505413,1.0,0.735471393665379,High availability,454,1418
190106,PASCO,PASCO,PALLANCHACRA,53.0,53.0,0.0,1.0,7.418275362207682,7.843598072610093,9.430561596247703,11.63614586145716,0.07547169811320754,0.0,0.0,1.0,0.6220132582020743,1.0,0.7354092807414521,High availability,455,1417
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,100.0,100.0,0.0,1.0,8.13470291358205,7.8498529585975145,12.84503026285099,16.798457483025434,0.31,0.0,0.0,1.0,0.6218821524158488,1.0,0.7353175066910941,High availability,456,1416
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,32.0,32.0,0.0,1.0,8.65876970259124,7.87760187576822,11.803616459200585,14.310311207815136,0.15625,0.0,0.0,1.0,0.6213016353393837,1.0,0.7349111447375685,High availability,457,1415
200109,PIURA,PIURA,LA ARENA,47.0,47.0,0.0,1.0,7.767708607529551,7.900619636409349,9.376554083683322,11.352777844136714,0.06382978723404255,0.0,0.0,1.0,0.6208214709027756,1.0,0.7345750296319429,High availability,458,1414
090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,60.0,60.0,0.0,1.0,7.722248719311966,7.913084160911355,11.417253151342628,15.28004109243827,0.21666666666666667,0.0,0.0,1.0,0.6205619713871307,1.0,0.7343933799709914,High availability,459,1413
221001,SAN MARTIN,TOCACHE,TOCACHE,92.0,92.0,0.0,1.0,9.254087923687699,7.935943160034472,17.092871240097743,23.84126896099859,0.40217391304347827,0.03260869565217391,0.0,1.0,0.6200870104576239,1.0,0.7340609073203368,High availability,460,1412
220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,124.0,124.0,0.0,1.0,9.732393084266098,7.984880432251243,19.9701247016999,23.396852121724134,0.3709677419354839,0.10483870967741936,0.0,1.0,0.6190742706888438,1.0,0.7333519894821906,High availability,461,1411
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,34.0,34.0,0.0,1.0,8.330189532001201,7.994672319106039,12.697892437309212,13.934377121886204,0.2647058823529412,0.0,0.0,1.0,0.6188722934006445,1.0,0.7332106053804511,High availability,462,1410
120301,JUNIN,CHANCHAMAYO,CHANCHAMAYO,82.0,82.0,0.0,1.0,8.121813605363556,7.995782175677102,12.45332936210857,20.065734564372484,0.23170731707317074,0.012195121951219513,0.0,1.0,0.618849414259641,1.0,0.7331945899817487,High availability,463,1409
080303,CUSCO,ANTA,CACHIMAYO,23.0,23.0,0.0,1.0,8.005519158037753,8.029137347423884,9.176069566197773,9.423973233434346,0.0,0.0,0.0,1.0,0.6181631279518862,1.0,0.7327141895663203,High availability,464,1408
240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,9.0,9.0,0.0,1.0,8.931685036326465,8.031610078412498,15.360867312925707,16.7447380534509,0.3333333333333333,0.0,0.0,1.0,0.618112352225298,1.0,0.7326786465577086,High availability,465,1407
100301,HUANUCO,DOS DE MAYO,LA UNION,77.0,77.0,0.0,1.0,7.932770367251921,8.045595068805167,11.884383086479723,18.80008508087998,0.2597402597402597,0.0,0.0,1.0,0.617825442041199,1.0,0.7324778094288393,High availability,466,1406
080305,CUSCO,ANTA,HUAROCONDO,84.0,84.0,0.0,1.0,9.017386017478188,8.0476010006117,12.899759566622825,16.820736276856145,0.27380952380952384,0.0,0.0,1.0,0.6177843255667593,1.0,0.7324490278967315,High availability,467,1405
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,50.0,50.0,0.0,1.0,10.219176588110802,8.059789249462792,18.829743786304732,24.618897779793414,0.46,0.06,0.0,1.0,0.6175346934217578,1.0,0.7322742853952304,High availability,468,1404
061202,CAJAMARCA,SAN PABLO,SAN BERNARDINO,39.0,39.0,0.0,1.0,8.385162203406638,8.084980528095187,13.509197890183218,14.332827498832476,0.4358974358974359,0.0,0.0,1.0,0.6170198039399979,1.0,0.7319138627579984,High availability,469,1403
200101,PIURA,PIURA,PIURA,40.0,40.0,0.0,1.0,7.91290358201401,8.088282494166577,15.586504584941038,16.144074529129778,0.45,0.0,0.0,1.0,0.6169524202653479,1.0,0.7318666941857435,High availability,470,1402
020101,ANCASH,HUARAZ,HUARAZ,221.0,221.0,0.0,1.0,7.441243781427258,8.089397369281953,10.858385573018444,13.967899002851079,0.20361990950226244,0.0,0.0,1.0,0.6169296743843021,1.0,0.7318507720690115,High availability,471,1401
060801,CAJAMARCA,JAEN,JAEN,146.0,146.0,0.0,1.0,9.040539828696694,8.091476059613672,17.428211022071427,25.77359676112891,0.4246575342465753,0.02054794520547945,0.0,1.0,0.6168872720225995,1.0,0.7318210904158196,High availability,472,1400
210210,PUNO,AZANGARO,SAMAN,63.0,63.0,0.0,1.0,7.837938880370214,8.099114557682793,10.488726602843947,11.240056640779052,0.19047619047619047,0.0,0.0,1.0,0.616731540621704,1.0,0.7317120784351927,High availability,473,1399
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,45.0,45.0,0.0,1.0,8.153059670489423,8.115870736082092,10.600989937012113,13.196381997202707,0.2222222222222222,0.0,0.0,1.0,0.6163903781400566,1.0,0.7314732646980395,High availability,474,1398
120904,JUNIN,CHUPACA,HUACHAC,13.0,13.0,0.0,1.0,7.677681844869159,8.143110631356135,9.104118352672694,10.413794175782751,0.07692307692307693,0.0,0.0,1.0,0.6158370991204313,1.0,0.7310859693843019,High availability,475,1397
030104,APURIMAC,ABANCAY,CURAHUASI,239.0,239.0,0.0,1.0,9.527210206977857,8.160244780423689,18.468222408435203,22.04066047780183,0.42677824267782427,0.029288702928870293,0.0,1.0,0.6154899253175179,1.0,0.7308429477222624,High availability,476,1396
021207,ANCASH,HUAYLAS,PUEBLO LIBRE,75.0,75.0,0.0,1.0,7.912695720300119,8.173835895941034,9.778172820600416,11.041279727683404,0.06666666666666667,0.0,0.0,1.0,0.6152150023411711,1.0,0.7306505016388197,High availability,477,1395
090506,HUANCAVELICA,CHURCAMPA,LOCROJA,44.0,44.0,0.0,1.0,8.439421859496953,8.175227473421806,11.20437457416766,13.398268774894536,0.2727272727272727,0.0,0.0,1.0,0.6151868763080277,1.0,0.7306308134156194,High availability,478,1394
030404,APURIMAC,AYMARAES,CHAPIMARCA,88.0,88.0,0.0,1.0,7.869472584603961,8.179779097167138,11.97861864891173,17.93716969378118,0.3068181818181818,0.0,0.0,1.0,0.6150949104111105,1.0,0.7305664372877774,High availability,479,1393
190205,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,69.0,69.0,0.0,1.0,8.499992574551614,8.180678204112187,11.690222119329793,14.27390143858526,0.2463768115942029,0.0,0.0,1.0,0.6150767492818077,1.0,0.7305537244972653,High availability,480,1392
060417,CAJAMARCA,CHOTA,TACABAMBA,83.0,83.0,0.0,1.0,8.506437173596156,8.197448498816426,14.886386929236705,18.855774040469957,0.3855421686746988,0.0,0.0,1.0,0.6147383304161098,1.0,0.7303168312912769,High availability,481,1391
120117,JUNIN,HUANCAYO,HUALHUAS,8.0,8.0,0.0,1.0,8.072924008792208,8.198559733585446,8.461475835099641,8.496978517537245,0.0,0.0,0.0,1.0,0.6147159278783281,1.0,0.7303011495148296,High availability,482,1390
100321,HUANUCO,DOS DE MAYO,SHUNQUI,64.0,64.0,0.0,1.0,8.168970232571105,8.216837071429213,10.20808200309204,11.549978638735181,0.140625,0.0,0.0,1.0,0.6143478438335401,1.0,0.7300434906834781,High availability,483,1389
021203,ANCASH,HUAYLAS,HUATA,65.0,65.0,0.0,1.0,7.957177866346134,8.23564687422075,9.558354776209203,10.057335866771586,0.046153846153846156,0.0,0.0,1.0,0.6139697979197005,1.0,0.7297788585437903,High availability,484,1388
081306,CUSCO,URUBAMBA,OLLANTAYTAMBO,113.0,113.0,0.0,1.0,9.216065057030523,8.271446999408033,16.60533464265526,18.489822685262357,0.4336283185840708,0.0,0.0,1.0,0.6132523971291931,1.0,0.7292766779904352,High availability,485,1387
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,55.0,55.0,0.0,1.0,8.29568456541321,8.274196580467553,12.20112991114521,15.72806702570299,0.2545454545454545,0.0,0.0,1.0,0.6131974127136102,1.0,0.7292381888995271,High availability,486,1386
150604,LIMA,HUARAL,AUCALLAMA,75.0,75.0,0.0,1.0,10.160565229638797,8.001477581837124,20.207326930175967,32.866241284090115,0.24,0.10666666666666667,0.013333333333333334,1.0,0.6187320506868363,0.9866666666666667,0.7291124354807854,High availability,487,1385
050412,AYACUCHO,HUANTA,CHACA,26.0,26.0,0.0,1.0,7.838073898040458,8.344686954031728,11.39781275628344,12.563885766668237,0.3076923076923077,0.0,0.0,1.0,0.6117933282187011,1.0,0.7282553297530907,High availability,488,1384
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,31.0,31.0,0.0,1.0,8.429310524752132,8.356661026230983,9.903433948047416,10.397347125335013,0.0967741935483871,0.0,0.0,1.0,0.6115558717460335,1.0,0.7280891102222234,High availability,489,1383
050113,AYACUCHO,HUAMANGA,TAMBILLO,66.0,66.0,0.0,1.0,7.868210523813535,8.358949482277692,11.725658047759982,13.027848919521833,0.24242424242424243,0.0,0.0,1.0,0.6115105242229065,1.0,0.7280573669560345,High availability,490,1382
220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,46.0,46.0,0.0,1.0,8.448319639345103,8.367718240147308,14.740503967488936,15.632032042239192,0.32608695652173914,0.0,0.0,1.0,0.6113368671018078,1.0,0.7279358069712654,High availability,491,1381
051006,AYACUCHO,VICTOR FAJARDO,CAYARA,31.0,31.0,0.0,1.0,8.157410124873696,8.397112810060207,11.176398891929619,14.7625119116222,0.16129032258064516,0.0,0.0,1.0,0.6107559183826092,1.0,0.7275291428678264,High availability,492,1380
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,166.0,166.0,0.0,1.0,9.441894755102803,8.398840925727491,18.19958564162974,20.11766694814391,0.39759036144578314,0.006024096385542169,0.0,1.0,0.6107218208123328,1.0,0.727505274568633,High availability,493,1379
081102,CUSCO,PAUCARTAMBO,CAICAY,49.0,49.0,0.0,1.0,7.9918241274775905,8.435205200577268,10.563758201142775,11.40859055373415,0.14285714285714285,0.0,0.0,1.0,0.6100057650676487,1.0,0.727004035547354,High availability,494,1378
150732,LIMA,HUAROCHIRI,SURCO,74.0,74.0,0.0,1.0,8.461454493877522,8.437955214515515,10.467128040899361,12.280051358860398,0.14864864864864866,0.0,0.0,1.0,0.6099517263221277,1.0,0.7269662084254893,High availability,495,1377
010704,AMAZONAS,UTCUBAMBA,EL MILAGRO,35.0,35.0,0.0,1.0,9.576495360758388,8.446223099729462,17.654861326999637,22.649240540809608,0.2857142857142857,0.05714285714285714,0.0,1.0,0.6097893542378905,1.0,0.7268525479665233,High availability,496,1376
130611,LA LIBERTAD,OTUZCO,SALPO,84.0,84.0,0.0,1.0,9.40574251293413,8.447479824169175,16.924668964878286,19.525975725046113,0.35714285714285715,0.0,0.0,1.0,0.6097646860089193,1.0,0.7268352802062434,High availability,497,1375
210601,PUNO,HUANCANE,HUANCANE,210.0,210.0,0.0,1.0,8.083336354018465,8.463811232227641,12.625631426818336,15.786008468232346,0.3333333333333333,0.0,0.0,1.0,0.6094444150565438,1.0,0.7266110905395806,High availability,498,1374
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,83.0,83.0,0.0,1.0,7.965913406252386,8.464337562569291,10.974683389199551,12.398404629026984,0.25301204819277107,0.0,0.0,1.0,0.6094341025257759,1.0,0.7266038717680431,High availability,499,1373
120127,JUNIN,HUANCAYO,QUICHUAY,25.0,25.0,0.0,1.0,9.511036833308003,8.485922698533466,14.177143053021407,16.002567334711358,0.48,0.0,0.0,1.0,0.6090116724907113,1.0,0.726308170743498,High availability,500,1372
190109,PASCO,PASCO,SIMON BOLIVAR,281.0,281.0,0.0,1.0,10.257778535346723,8.523444500152213,21.952991897180333,28.122897777306918,0.38434163701067614,0.15302491103202848,0.0,1.0,0.6082796379410937,1.0,0.7257957465587657,High availability,501,1371
050507,AYACUCHO,LA MAR,SANTA ROSA,47.0,47.0,0.0,1.0,8.443652869202706,8.526195340395052,10.584588783398583,13.589924802080084,0.23404255319148937,0.0,0.0,1.0,0.6082260837338694,1.0,0.7257582586137086,High availability,502,1370
030503,APURIMAC,COTABAMBAS,COYLLURQUI,91.0,91.0,0.0,1.0,9.481926389076476,8.549021154008276,17.144880019916346,18.691567207573204,0.4725274725274725,0.0,0.0,1.0,0.6077822993765369,1.0,0.7254476095635758,High availability,503,1369
050406,AYACUCHO,HUANTA,SANTILLANA,89.0,89.0,0.0,1.0,9.151066341892399,8.57683875378567,19.622452321740667,22.3160954454231,0.34831460674157305,0.07865168539325842,0.0,1.0,0.6072428956008329,1.0,0.725070026920583,High availability,504,1368
030702,APURIMAC,GRAU,CURPAHUASI,40.0,40.0,0.0,1.0,8.56678438609038,8.584549511802686,14.096209853419635,15.6391452049455,0.45,0.0,0.0,1.0,0.6070936556428073,1.0,0.7249655589499651,High availability,505,1367
150126,LIMA,LIMA,PUNTA HERMOSA,13.0,13.0,0.0,1.0,9.001177647278876,8.589456918162334,12.36619830048909,15.234617564741756,0.23076923076923078,0.0,0.0,1.0,0.6069987364242952,1.0,0.7248991154970066,High availability,506,1366
040111,AREQUIPA,AREQUIPA,MOLLEBAYA,15.0,15.0,0.0,1.0,8.66429366399806,8.612737590904604,9.656600465368145,12.51277577098032,0.06666666666666667,0.0,0.0,1.0,0.6065491016767355,1.0,0.7245843711737148,High availability,507,1365
080403,CUSCO,CALCA,LAMAY,109.0,109.0,0.0,1.0,9.123644546918667,8.616498851556928,13.975103180013322,14.3107547541615,0.29357798165137616,0.0,0.0,1.0,0.606476560200647,1.0,0.7245335921404529,High availability,508,1364
120208,JUNIN,CONCEPCION,MANZANARES,5.0,5.0,0.0,1.0,9.420385329417261,8.628733568717825,10.994826667009962,11.32919623638084,0.4,0.0,0.0,1.0,0.6062407916771126,1.0,0.7243685541739788,High availability,509,1363
130401,LA LIBERTAD,CHEPEN,CHEPEN,45.0,45.0,0.0,1.0,8.912759662819564,8.63549112570489,14.604298678105081,17.0823493095531,0.4222222222222222,0.0,0.0,1.0,0.6061106988980559,1.0,0.7242774892286391,High availability,510,1362
220807,SAN MARTIN,RIOJA,SAN FERNANDO,12.0,12.0,0.0,1.0,9.501932820113357,8.639349247600766,15.747561268535952,15.801762731925667,0.25,0.0,0.0,1.0,0.6060364653613122,1.0,0.7242255257529184,High availability,511,1361
020606,ANCASH,CARHUAZ,MARCARA,100.0,100.0,0.0,1.0,9.407280702343252,8.644424129627158,12.835514503481425,17.155860532016074,0.41,0.0,0.0,1.0,0.6059388655599929,1.0,0.724157205891995,High availability,512,1360
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,10.0,10.0,0.0,1.0,9.379363670047844,8.662198107805263,13.5925022460172,20.128295274600873,0.2,0.1,0.0,1.0,0.6055974420223085,1.0,0.7239182094156159,High availability,513,1359
060701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,227.0,227.0,0.0,1.0,9.076890799202571,8.6678945775205,15.965703062031379,20.160756900399836,0.44052863436123346,0.004405286343612335,0.0,1.0,0.6054881504029928,1.0,0.7238417052820949,High availability,514,1358
210702,PUNO,LAMPA,CABANILLA,193.0,193.0,0.0,1.0,8.788995076227838,8.676979258519404,14.18290716270233,18.96664397828108,0.45077720207253885,0.0,0.0,1.0,0.6053139862371764,1.0,0.7237197903660234,High availability,515,1357
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,17.0,17.0,0.0,1.0,8.923646344213603,8.697427626362122,10.541203551824104,12.926919202901693,0.23529411764705882,0.0,0.0,1.0,0.6049225640982436,1.0,0.7234457948687705,High availability,516,1356
030714,APURIMAC,GRAU,CURASCO,29.0,29.0,0.0,1.0,8.606885166680609,8.703246904870351,12.169690346552441,13.692053854222827,0.20689655172413793,0.0,0.0,1.0,0.6048113224749542,1.0,0.7233679257324679,High availability,517,1355
060112,CAJAMARCA,CAJAMARCA,SAN JUAN,43.0,43.0,0.0,1.0,8.613257672339982,8.711537519919005,10.932503856681613,12.723910052771636,0.27906976744186046,0.0,0.0,1.0,0.6046529538318008,1.0,0.7232570676822605,High availability,518,1354
190113,PASCO,PASCO,YANACANCHA,98.0,98.0,0.0,1.0,8.13209588766784,8.71405747148334,12.35506875004454,13.98371121799427,0.3469387755102041,0.0,0.0,1.0,0.6046048441086528,1.0,0.7232233908760569,High availability,519,1353
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,55.0,55.0,0.0,1.0,8.855849947449943,8.714544239361437,11.150632467456635,11.901984272129672,0.2727272727272727,0.0,0.0,1.0,0.6045955524048328,1.0,0.7232168866833829,High availability,520,1352
030409,APURIMAC,AYMARAES,LUCRE,71.0,71.0,0.0,1.0,8.949856572398117,8.715940373026584,12.430736759230925,14.895296748120119,0.36619718309859156,0.0,0.0,1.0,0.6045689047889504,1.0,0.7231982333522653,High availability,521,1351
061002,CAJAMARCA,SAN MARCOS,CHANCAY,31.0,31.0,0.0,1.0,9.595971577794854,8.733156100762649,13.884609774425734,14.245371435206252,0.41935483870967744,0.0,0.0,1.0,0.6042406273320777,1.0,0.7229684391324545,High availability,522,1350
131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,63.0,63.0,0.0,1.0,8.608209513122379,8.74314277887378,10.271018762831226,14.6637245897643,0.2222222222222222,0.0,0.0,1.0,0.604050462742139,1.0,0.7228353239194973,High availability,523,1349
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,50.0,50.0,0.0,1.0,9.040623109264375,8.761329806622737,11.982486723330652,17.72029301449723,0.32,0.0,0.0,1.0,0.603704648690786,1.0,0.7225932540835502,High availability,524,1348
090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,13.0,13.0,0.0,1.0,9.399101202069833,8.763944530788432,11.132438163650232,11.299991198205705,0.38461538461538464,0.0,0.0,1.0,0.603654984458047,1.0,0.7225584891206329,High availability,525,1347
110204,ICA,CHINCHA,CHINCHA BAJA,63.0,63.0,0.0,1.0,9.585692609747985,8.768393259325041,14.761403435093312,16.270119246240903,0.3968253968253968,0.0,0.0,1.0,0.6035705155891589,1.0,0.7224993609124112,High availability,526,1346
022003,ANCASH,YUNGAY,MANCOS,62.0,62.0,0.0,1.0,8.585475327682845,8.770423342210826,10.279530440698402,11.14297988696481,0.16129032258064516,0.0,0.0,1.0,0.6035319827946166,1.0,0.7224723879562316,High availability,527,1345
081207,CUSCO,QUISPICANCHI,HUARO,54.0,54.0,0.0,1.0,8.515197958724917,8.77374088786594,12.31449692293812,13.192762131546484,0.35185185185185186,0.0,0.0,1.0,0.603469030030938,1.0,0.7224283210216565,High availability,528,1344
081304,CUSCO,URUBAMBA,MACHUPICCHU,40.0,40.0,0.0,1.0,8.14783952573549,8.782399912954158,15.575564744780378,16.86249064643694,0.475,0.0,0.0,1.0,0.6033048195539468,1.0,0.7223133736877627,High availability,529,1343
120422,JUNIN,JAUJA,PACA,9.0,9.0,0.0,1.0,9.612691784449593,8.790224495730934,12.321353698144883,16.278816720791674,0.3333333333333333,0.0,0.0,1.0,0.6031565584798928,1.0,0.722209590935925,High availability,530,1342
030504,APURIMAC,COTABAMBAS,HAQUIRA,206.0,206.0,0.0,1.0,11.046661052350036,8.804981284113587,21.3584680451861,29.318300025993967,0.45145631067961167,0.11650485436893204,0.0,1.0,0.6028772673811109,1.0,0.7220140871667776,High availability,531,1341
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,87.0,87.0,0.0,1.0,10.214274961296208,8.312984977783852,21.772296404331087,41.68152305128095,0.39080459770114945,0.11494252873563218,0.022988505747126436,1.0,0.6124234787308509,0.9770114942528736,0.7217998833874577,High availability,532,1340
090701,HUANCAVELICA,TAYACAJA,PAMPAS,42.0,42.0,0.0,1.0,8.378083011085144,8.85132310260778,11.45522545197094,12.471029840384569,0.38095238095238093,0.0,0.0,1.0,0.602002913988495,1.0,0.7214020397919465,High availability,533,1339
190108,PASCO,PASCO,SAN FRANCISCO DE ASIS DE YARUSYACAN,118.0,118.0,0.0,1.0,8.692309206067037,8.897535579327034,12.410412109301554,13.155606891845702,0.3559322033898305,0.0,0.0,1.0,0.6011350872497945,1.0,0.7207945610748561,High availability,534,1338
130402,LA LIBERTAD,CHEPEN,PACANGA,58.0,58.0,0.0,1.0,9.320446900224805,8.953521309971125,14.21024887056224,18.990856626635807,0.3448275862068966,0.0,0.0,1.0,0.6000891398139272,1.0,0.720062397869749,High availability,535,1337
081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,41.0,41.0,0.0,1.0,8.505263252043907,8.957639458152418,11.71713651707402,13.338153595987745,0.34146341463414637,0.0,0.0,1.0,0.6000124353942562,1.0,0.7200087047759793,High availability,536,1336
131201,LA LIBERTAD,VIRU,VIRU,103.0,103.0,0.0,1.0,10.75821301309696,8.969386632925085,22.55173284837545,25.388233848105198,0.46601941747572817,0.14563106796116504,0.0,1.0,0.5997938072931303,1.0,0.7198556651051912,High availability,537,1335
120207,JUNIN,CONCEPCION,HEROINAS TOLEDO,21.0,21.0,0.0,1.0,9.38685700739547,8.976283601039267,10.776613212886716,14.020988455097303,0.23809523809523808,0.0,0.0,1.0,0.599665566973221,1.0,0.7197658968812547,High availability,538,1334
090609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,50.0,50.0,0.0,1.0,8.890606064335508,8.990703767185288,11.404793392945564,13.87772910635889,0.26,0.0,0.0,1.0,0.5993977286063028,1.0,0.7195784100244119,High availability,539,1333
220809,SAN MARTIN,RIOJA,YURACYACU,8.0,8.0,0.0,1.0,8.513709864125405,8.996944821232006,11.205431007734068,11.927623180717775,0.25,0.0,0.0,1.0,0.5992819278904618,1.0,0.7194973495233232,High availability,540,1332
120136,JUNIN,HUANCAYO,VIQUES,4.0,4.0,0.0,1.0,9.007667937296466,9.020818629320694,9.51293572950797,9.611946863907258,0.0,0.0,0.0,1.0,0.5988396234054485,1.0,0.719187736383814,High availability,541,1331
081101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,183.0,183.0,0.0,1.0,10.080877107880903,9.026794891698172,18.268685409448445,25.17791538221069,0.45901639344262296,0.060109289617486336,0.0,1.0,0.5987290674914445,1.0,0.7191103472440111,High availability,542,1330
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,132.0,132.0,0.0,1.0,9.54677225079442,9.026963642842414,18.695474744635717,20.528646303473536,0.4696969696969697,0.022727272727272728,0.0,1.0,0.5987259466914487,1.0,0.7191081626840141,High availability,543,1329
040704,AREQUIPA,ISLAY,ISLAY,11.0,11.0,0.0,1.0,7.646429503411608,9.034346109522705,10.449632878864424,11.293888325968604,0.2727272727272727,0.0,0.0,1.0,0.5985894703966663,1.0,0.7190126292776664,High availability,544,1328
050107,AYACUCHO,HUAMANGA,PACAYCASA,17.0,17.0,0.0,1.0,8.959285400186559,9.034501618036874,10.607858111924795,10.916101531973219,0.29411764705882354,0.0,0.0,1.0,0.5985865966616105,1.0,0.7190106176631273,High availability,545,1327
210608,PUNO,HUANCANE,VILQUE CHICO,306.0,306.0,0.0,1.0,9.245166384444472,9.03564737350188,16.021927570001893,21.067324708156796,0.434640522875817,0.013071895424836602,0.0,1.0,0.5985654249322805,1.0,0.7189957974525962,High availability,546,1326
081204,CUSCO,QUISPICANCHI,CCARHUAYO,122.0,122.0,0.0,1.0,9.432067286698013,9.076961030772562,14.941219458367106,18.938905552687466,0.4672131147540984,0.0,0.0,1.0,0.5978036251450439,1.0,0.7184625376015308,High availability,547,1325
240304,TUMBES,ZARUMILLA,PAPAYAL,16.0,16.0,0.0,1.0,10.42177574288411,9.087194065032623,14.63474574692186,14.927228476481183,0.4375,0.0,0.0,1.0,0.5976154165607552,1.0,0.7183307915925286,High availability,548,1324
130206,LA LIBERTAD,ASCOPE,RAZURI,52.0,52.0,0.0,1.0,9.300510092728807,9.12681023593719,11.726350643727052,16.196218412208896,0.40384615384615385,0.0,0.0,1.0,0.5968885817977189,1.0,0.7178220072584032,High availability,549,1323
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,61.0,61.0,0.0,1.0,9.100664258457122,9.13345505469517,15.218461929245496,16.924054471427194,0.45901639344262296,0.0,0.0,1.0,0.5967669483493752,1.0,0.7177368638445626,High availability,550,1322
200607,PIURA,SULLANA,QUERECOTILLO,35.0,35.0,0.0,1.0,10.386860751037151,9.1558732172113,21.719155707964408,24.587753777780573,0.45714285714285713,0.17142857142857143,0.0,1.0,0.5963571714115269,1.0,0.7174500199880688,High availability,551,1321
190305,PASCO,OXAPAMPA,POZUZO,106.0,106.0,0.0,1.0,8.893116537542376,9.157817589933384,13.608271797569547,22.991436606809636,0.3584905660377358,0.018867924528301886,0.0,1.0,0.5963216732652303,1.0,0.7174251712856612,High availability,552,1320
090604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,33.0,33.0,0.0,1.0,8.682214264149232,9.177533963862093,11.239328251265034,13.528271639610205,0.24242424242424243,0.0,0.0,1.0,0.5959620974372681,1.0,0.7171734682060877,High availability,553,1319
200209,PIURA,AYABACA,SICCHEZ,28.0,28.0,0.0,1.0,9.736895920809856,9.18168507035419,12.230710407472161,13.029296973002204,0.39285714285714285,0.0,0.0,1.0,0.5958864807307299,1.0,0.717120536511511,High availability,554,1318
021906,ANCASH,SIHUAS,HUAYLLABAMBA,56.0,56.0,0.0,1.0,10.405890075086434,9.186128159557002,16.368841012544358,20.559262541398432,0.375,0.03571428571428571,0.0,1.0,0.5958055794070837,1.0,0.7170639055849586,High availability,555,1317
021307,ANCASH,MARISCAL LUZURIAGA,LUCMA,58.0,58.0,0.0,1.0,9.588058776802235,9.187970384981046,12.313096644203307,13.50121696634427,0.43103448275862066,0.0,0.0,1.0,0.5957720458702076,1.0,0.7170404321091453,High availability,556,1316
021603,ANCASH,POMABAMBA,PAROBAMBA,118.0,118.0,0.0,1.0,8.40091175438906,9.207388976014352,15.983848227719795,19.72111449139873,0.4067796610169492,0.0,0.0,1.0,0.5954189428140757,1.0,0.716793259969853,High availability,557,1315
